query_id	id	doc_id	chunk_id	label
1911	guidance_88__65	guidance_88	65	Irrelevant
1155	guidance_88__66	guidance_88	66	Relevant
2553	guidance_88__66	guidance_88	66	Irrelevant
425	guidance_88__67	guidance_88	67	Irrelevant
1792	guidance_89__0	guidance_89	0	Relevant
2364	guidance_89__0	guidance_89	0	Irrelevant
2572	guidance_89__1	guidance_89	1	Relevant
202	guidance_89__1	guidance_89	1	Irrelevant
1662	guidance_89__1	guidance_89	1	Irrelevant
1003	guidance_8__0	guidance_8	0	Irrelevant
1241	guidance_8__0	guidance_8	0	Irrelevant
1052	guidance_8__2	guidance_8	2	Relevant
1227	guidance_8__2	guidance_8	2	Irrelevant
80	guidance_8__2	guidance_8	2	Irrelevant
953	guidance_8__2	guidance_8	2	Irrelevant
2348	guidance_8__3	guidance_8	3	Relevant
1147	guidance_8__3	guidance_8	3	Relevant
1591	guidance_8__3	guidance_8	3	Irrelevant
2251	guidance_8__3	guidance_8	3	Irrelevant
597	guidance_8__4	guidance_8	4	Relevant
2349	guidance_8__4	guidance_8	4	Relevant
1398	guidance_8__4	guidance_8	4	Irrelevant
2477	guidance_8__4	guidance_8	4	Irrelevant
251	guidance_8__5	guidance_8	5	Irrelevant
883	guidance_8__5	guidance_8	5	Irrelevant
919	guidance_8__5	guidance_8	5	Irrelevant
832	guidance_8__5	guidance_8	5	Irrelevant
1415	guidance_8__5	guidance_8	5	Irrelevant
5	guidance_8__6	guidance_8	6	Irrelevant
1778	guidance_8__6	guidance_8	6	Irrelevant
657	guidance_8__6	guidance_8	6	Irrelevant
2481	guidance_8__6	guidance_8	6	Irrelevant
190	guidance_8__7	guidance_8	7	Irrelevant
1549	guidance_8__7	guidance_8	7	Irrelevant
2	guidance_8__7	guidance_8	7	Irrelevant
1636	guidance_8__7	guidance_8	7	Irrelevant
1300	guidance_8__8	guidance_8	8	Irrelevant
1356	guidance_8__8	guidance_8	8	Irrelevant
1964	guidance_8__8	guidance_8	8	Irrelevant
2057	guidance_8__8	guidance_8	8	Irrelevant
1833	guidance_8__8	guidance_8	8	Irrelevant
466	guidance_8__8	guidance_8	8	Irrelevant
348	guidance_8__8	guidance_8	8	Irrelevant
902	guidance_8__8	guidance_8	8	Irrelevant
1733	guidance_8__8	guidance_8	8	Irrelevant
150	guidance_8__9	guidance_8	9	Irrelevant
1773	guidance_8__10	guidance_8	10	Irrelevant
774	guidance_8__10	guidance_8	10	Irrelevant
1734	guidance_8__10	guidance_8	10	Irrelevant
32	guidance_8__10	guidance_8	10	Irrelevant
2513	guidance_8__10	guidance_8	10	Irrelevant
478	guidance_8__12	guidance_8	12	Irrelevant
229	guidance_8__12	guidance_8	12	Irrelevant
6	guidance_8__13	guidance_8	13	Irrelevant
688	guidance_8__15	guidance_8	15	Relevant
1367	guidance_8__15	guidance_8	15	Irrelevant
2083	guidance_8__15	guidance_8	15	Irrelevant
2157	guidance_8__15	guidance_8	15	Irrelevant
1987	guidance_8__16	guidance_8	16	Irrelevant
1506	guidance_8__16	guidance_8	16	Irrelevant
1247	guidance_8__16	guidance_8	16	Irrelevant
2393	guidance_8__16	guidance_8	16	Irrelevant
276	guidance_8__17	guidance_8	17	Relevant
2432	guidance_8__17	guidance_8	17	Relevant
1915	guidance_8__17	guidance_8	17	Irrelevant
2306	guidance_8__17	guidance_8	17	Irrelevant
2035	guidance_8__18	guidance_8	18	Irrelevant
2295	guidance_8__18	guidance_8	18	Irrelevant
1987	guidance_8__18	guidance_8	18	Irrelevant
2092	guidance_8__19	guidance_8	19	Relevant
1374	guidance_8__19	guidance_8	19	Irrelevant
1306	guidance_8__20	guidance_8	20	Irrelevant
2073	guidance_8__22	guidance_8	22	Relevant
2050	guidance_8__23	guidance_8	23	Irrelevant
2492	guidance_8__23	guidance_8	23	Irrelevant
2573	guidance_8__23	guidance_8	23	Irrelevant
677	guidance_8__24	guidance_8	24	Irrelevant
1098	guidance_8__25	guidance_8	25	Relevant
661	guidance_8__25	guidance_8	25	Irrelevant
2326	guidance_8__25	guidance_8	25	Irrelevant
2436	guidance_8__25	guidance_8	25	Irrelevant
2569	guidance_8__25	guidance_8	25	Irrelevant
191	guidance_8__26	guidance_8	26	Irrelevant
2004	guidance_8__26	guidance_8	26	Irrelevant
532	guidance_8__26	guidance_8	26	Irrelevant
1915	guidance_8__26	guidance_8	26	Irrelevant
2237	guidance_8__27	guidance_8	27	Irrelevant
1981	guidance_8__27	guidance_8	27	Irrelevant
1573	guidance_8__27	guidance_8	27	Irrelevant
38	guidance_8__29	guidance_8	29	Relevant
633	guidance_8__29	guidance_8	29	Irrelevant
29	guidance_8__29	guidance_8	29	Irrelevant
942	guidance_8__29	guidance_8	29	Irrelevant
1974	guidance_8__29	guidance_8	29	Irrelevant
2484	guidance_8__29	guidance_8	29	Irrelevant
794	guidance_8__30	guidance_8	30	Relevant
1113	guidance_8__30	guidance_8	30	Relevant
1898	guidance_8__31	guidance_8	31	Relevant
176	guidance_8__31	guidance_8	31	Relevant
1511	guidance_8__31	guidance_8	31	Irrelevant
1742	guidance_8__31	guidance_8	31	Irrelevant
540	guidance_8__31	guidance_8	31	Irrelevant
2144	guidance_8__31	guidance_8	31	Irrelevant
354	guidance_8__31	guidance_8	31	Irrelevant
2499	guidance_8__31	guidance_8	31	Irrelevant
80	guidance_8__32	guidance_8	32	Relevant
234	guidance_8__32	guidance_8	32	Relevant
80	guidance_8__32	guidance_8	32	Relevant
2086	guidance_8__33	guidance_8	33	Irrelevant
213	guidance_8__33	guidance_8	33	Irrelevant
1072	guidance_8__33	guidance_8	33	Irrelevant
1844	guidance_8__33	guidance_8	33	Irrelevant
2539	guidance_8__33	guidance_8	33	Irrelevant
1181	guidance_8__34	guidance_8	34	Irrelevant
385	guidance_8__34	guidance_8	34	Irrelevant
1439	guidance_8__35	guidance_8	35	Irrelevant
2386	guidance_8__35	guidance_8	35	Irrelevant
2543	guidance_8__35	guidance_8	35	Irrelevant
984	guidance_8__36	guidance_8	36	Irrelevant
96	guidance_8__37	guidance_8	37	Relevant
2026	guidance_8__37	guidance_8	37	Irrelevant
357	guidance_8__38	guidance_8	38	Relevant
774	guidance_8__38	guidance_8	38	Irrelevant
80	guidance_8__38	guidance_8	38	Irrelevant
2298	guidance_8__38	guidance_8	38	Irrelevant
1197	guidance_8__38	guidance_8	38	Irrelevant
2170	guidance_8__40	guidance_8	40	Irrelevant
80	guidance_8__40	guidance_8	40	Irrelevant
1297	guidance_8__40	guidance_8	40	Irrelevant
5	guidance_8__40	guidance_8	40	Irrelevant
1408	guidance_8__40	guidance_8	40	Irrelevant
1601	guidance_8__41	guidance_8	41	Irrelevant
447	guidance_8__42	guidance_8	42	Irrelevant
2368	guidance_8__42	guidance_8	42	Irrelevant
2422	guidance_8__42	guidance_8	42	Irrelevant
2039	guidance_8__42	guidance_8	42	Irrelevant
864	guidance_8__43	guidance_8	43	Irrelevant
409	guidance_8__43	guidance_8	43	Irrelevant
848	guidance_8__44	guidance_8	44	Relevant
856	guidance_8__44	guidance_8	44	Relevant
1800	guidance_8__44	guidance_8	44	Relevant
2027	guidance_8__44	guidance_8	44	Irrelevant
2104	guidance_8__44	guidance_8	44	Irrelevant
1187	guidance_8__45	guidance_8	45	Irrelevant
1280	guidance_8__45	guidance_8	45	Irrelevant
13	guidance_8__46	guidance_8	46	Irrelevant
585	guidance_8__46	guidance_8	46	Irrelevant
151	guidance_8__46	guidance_8	46	Irrelevant
2461	guidance_8__47	guidance_8	47	Relevant
47	guidance_8__47	guidance_8	47	Irrelevant
45	guidance_8__47	guidance_8	47	Irrelevant
1170	guidance_8__48	guidance_8	48	Relevant
1030	guidance_8__48	guidance_8	48	Relevant
1623	guidance_8__48	guidance_8	48	Relevant
350	guidance_8__48	guidance_8	48	Irrelevant
462	guidance_8__48	guidance_8	48	Irrelevant
793	guidance_8__48	guidance_8	48	Irrelevant
275	guidance_8__48	guidance_8	48	Irrelevant
414	guidance_8__49	guidance_8	49	Relevant
5	guidance_8__49	guidance_8	49	Relevant
2516	guidance_8__49	guidance_8	49	Irrelevant
1840	guidance_8__49	guidance_8	49	Irrelevant
502	guidance_8__50	guidance_8	50	Irrelevant
430	guidance_8__50	guidance_8	50	Irrelevant
1478	guidance_8__51	guidance_8	51	Irrelevant
2341	guidance_8__52	guidance_8	52	Irrelevant
1715	guidance_8__52	guidance_8	52	Irrelevant
2567	guidance_8__52	guidance_8	52	Irrelevant
108	guidance_8__53	guidance_8	53	Relevant
1027	guidance_8__53	guidance_8	53	Irrelevant
2369	guidance_8__53	guidance_8	53	Irrelevant
1491	guidance_8__54	guidance_8	54	Irrelevant
1414	guidance_8__54	guidance_8	54	Irrelevant
80	guidance_8__54	guidance_8	54	Irrelevant
731	guidance_8__54	guidance_8	54	Irrelevant
1045	guidance_8__54	guidance_8	54	Irrelevant
201	guidance_8__55	guidance_8	55	Irrelevant
349	guidance_8__56	guidance_8	56	Irrelevant
212	guidance_8__57	guidance_8	57	Irrelevant
297	guidance_8__57	guidance_8	57	Irrelevant
2235	guidance_8__57	guidance_8	57	Irrelevant
760	guidance_8__60	guidance_8	60	Irrelevant
2038	guidance_8__60	guidance_8	60	Irrelevant
367	guidance_8__60	guidance_8	60	Irrelevant
159	guidance_8__61	guidance_8	61	Irrelevant
1978	guidance_8__61	guidance_8	61	Irrelevant
562	guidance_8__61	guidance_8	61	Irrelevant
2424	guidance_8__61	guidance_8	61	Irrelevant
80	guidance_8__63	guidance_8	63	Irrelevant
140	guidance_8__63	guidance_8	63	Irrelevant
1093	guidance_8__64	guidance_8	64	Irrelevant
1318	guidance_8__64	guidance_8	64	Irrelevant
30	guidance_8__65	guidance_8	65	Irrelevant
549	guidance_8__65	guidance_8	65	Irrelevant
427	guidance_8__65	guidance_8	65	Irrelevant
2406	guidance_8__66	guidance_8	66	Irrelevant
228	guidance_8__67	guidance_8	67	Irrelevant
2439	guidance_8__68	guidance_8	68	Irrelevant
1738	guidance_8__68	guidance_8	68	Irrelevant
925	guidance_8__68	guidance_8	68	Irrelevant
208	guidance_8__69	guidance_8	69	Irrelevant
1718	guidance_8__69	guidance_8	69	Irrelevant
2510	guidance_8__69	guidance_8	69	Irrelevant
1671	guidance_8__70	guidance_8	70	Irrelevant
1189	guidance_8__70	guidance_8	70	Irrelevant
1115	guidance_8__70	guidance_8	70	Irrelevant
1141	guidance_8__71	guidance_8	71	Relevant
1952	guidance_8__71	guidance_8	71	Irrelevant
1324	guidance_8__72	guidance_8	72	Relevant
80	guidance_8__72	guidance_8	72	Relevant
1638	guidance_8__72	guidance_8	72	Irrelevant
1753	guidance_8__72	guidance_8	72	Irrelevant
121	guidance_8__73	guidance_8	73	Relevant
711	guidance_8__73	guidance_8	73	Irrelevant
5	guidance_8__74	guidance_8	74	Relevant
940	guidance_8__75	guidance_8	75	Irrelevant
1041	guidance_8__75	guidance_8	75	Irrelevant
2088	guidance_8__75	guidance_8	75	Irrelevant
395	guidance_8__75	guidance_8	75	Irrelevant
2072	guidance_8__75	guidance_8	75	Irrelevant
529	guidance_90__0	guidance_90	0	Irrelevant
1700	guidance_90__0	guidance_90	0	Irrelevant
1133	guidance_90__0	guidance_90	0	Irrelevant
1738	guidance_90__0	guidance_90	0	Irrelevant
1033	guidance_90__0	guidance_90	0	Irrelevant
2129	guidance_90__0	guidance_90	0	Irrelevant
1733	guidance_90__0	guidance_90	0	Irrelevant
318	guidance_90__1	guidance_90	1	Relevant
1630	guidance_90__1	guidance_90	1	Relevant
156	guidance_90__1	guidance_90	1	Relevant
2324	guidance_90__1	guidance_90	1	Irrelevant
794	guidance_90__1	guidance_90	1	Irrelevant
1762	guidance_91__0	guidance_91	0	Relevant
2570	guidance_91__0	guidance_91	0	Relevant
345	guidance_91__0	guidance_91	0	Irrelevant
2263	guidance_91__1	guidance_91	1	Irrelevant
2067	guidance_91__1	guidance_91	1	Irrelevant
2283	guidance_91__1	guidance_91	1	Irrelevant
1044	guidance_91__2	guidance_91	2	Irrelevant
2520	guidance_91__2	guidance_91	2	Irrelevant
610	guidance_91__2	guidance_91	2	Irrelevant
501	guidance_91__3	guidance_91	3	Irrelevant
1803	guidance_91__3	guidance_91	3	Irrelevant
1559	guidance_91__4	guidance_91	4	Irrelevant
805	guidance_91__4	guidance_91	4	Irrelevant
1745	guidance_91__4	guidance_91	4	Irrelevant
1291	guidance_91__4	guidance_91	4	Irrelevant
656	guidance_91__5	guidance_91	5	Irrelevant
1498	guidance_91__5	guidance_91	5	Irrelevant
2514	guidance_91__6	guidance_91	6	Irrelevant
1190	guidance_91__6	guidance_91	6	Irrelevant
1683	guidance_91__8	guidance_91	8	Irrelevant
1119	guidance_91__9	guidance_91	9	Irrelevant
454	guidance_91__9	guidance_91	9	Irrelevant
1454	guidance_91__11	guidance_91	11	Irrelevant
80	guidance_91__11	guidance_91	11	Irrelevant
1854	guidance_91__11	guidance_91	11	Irrelevant
1107	guidance_91__12	guidance_91	12	Irrelevant
1111	guidance_91__12	guidance_91	12	Irrelevant
1010	guidance_91__13	guidance_91	13	Irrelevant
467	guidance_91__14	guidance_91	14	Irrelevant
1310	guidance_91__14	guidance_91	14	Irrelevant
363	guidance_91__15	guidance_91	15	Irrelevant
209	guidance_91__16	guidance_91	16	Irrelevant
1742	guidance_91__16	guidance_91	16	Irrelevant
1791	guidance_91__16	guidance_91	16	Irrelevant
1847	guidance_91__16	guidance_91	16	Irrelevant
955	guidance_91__16	guidance_91	16	Irrelevant
461	guidance_91__17	guidance_91	17	Irrelevant
354	guidance_91__17	guidance_91	17	Irrelevant
640	guidance_91__18	guidance_91	18	Irrelevant
931	guidance_91__18	guidance_91	18	Irrelevant
1407	guidance_91__18	guidance_91	18	Irrelevant
1684	guidance_91__19	guidance_91	19	Irrelevant
1838	guidance_91__20	guidance_91	20	Irrelevant
1800	guidance_91__20	guidance_91	20	Irrelevant
80	guidance_91__21	guidance_91	21	Irrelevant
1259	guidance_91__22	guidance_91	22	Irrelevant
2513	guidance_91__22	guidance_91	22	Irrelevant
1901	guidance_91__22	guidance_91	22	Irrelevant
1517	guidance_91__22	guidance_91	22	Irrelevant
564	guidance_91__22	guidance_91	22	Irrelevant
2138	guidance_91__23	guidance_91	23	Irrelevant
1882	guidance_91__23	guidance_91	23	Irrelevant
1218	guidance_91__23	guidance_91	23	Irrelevant
2158	guidance_91__23	guidance_91	23	Irrelevant
1478	guidance_91__24	guidance_91	24	Relevant
547	guidance_91__24	guidance_91	24	Irrelevant
2395	guidance_91__24	guidance_91	24	Irrelevant
1286	guidance_91__24	guidance_91	24	Irrelevant
587	guidance_91__24	guidance_91	24	Irrelevant
311	guidance_91__25	guidance_91	25	Irrelevant
355	guidance_91__25	guidance_91	25	Irrelevant
1189	guidance_91__26	guidance_91	26	Relevant
2313	guidance_91__26	guidance_91	26	Relevant
2157	guidance_91__26	guidance_91	26	Irrelevant
744	guidance_91__28	guidance_91	28	Irrelevant
2323	guidance_91__28	guidance_91	28	Irrelevant
2305	guidance_91__28	guidance_91	28	Irrelevant
1008	guidance_91__29	guidance_91	29	Irrelevant
1990	guidance_91__29	guidance_91	29	Irrelevant
234	guidance_91__30	guidance_91	30	Irrelevant
573	guidance_91__31	guidance_91	31	Relevant
2172	guidance_91__31	guidance_91	31	Irrelevant
2194	guidance_91__31	guidance_91	31	Irrelevant
843	guidance_91__32	guidance_91	32	Relevant
419	guidance_91__32	guidance_91	32	Irrelevant
1726	guidance_91__32	guidance_91	32	Irrelevant
2393	guidance_91__33	guidance_91	33	Relevant
716	guidance_91__33	guidance_91	33	Irrelevant
2457	guidance_91__33	guidance_91	33	Irrelevant
1435	guidance_91__33	guidance_91	33	Irrelevant
2085	guidance_91__33	guidance_91	33	Irrelevant
2365	guidance_91__33	guidance_91	33	Irrelevant
1711	guidance_91__34	guidance_91	34	Relevant
1494	guidance_91__34	guidance_91	34	Irrelevant
2123	guidance_91__34	guidance_91	34	Irrelevant
1988	guidance_91__36	guidance_91	36	Relevant
184	guidance_91__36	guidance_91	36	Irrelevant
1547	guidance_91__36	guidance_91	36	Irrelevant
1370	guidance_91__36	guidance_91	36	Irrelevant
259	guidance_91__36	guidance_91	36	Irrelevant
1901	guidance_91__37	guidance_91	37	Relevant
154	guidance_91__37	guidance_91	37	Irrelevant
2163	guidance_91__37	guidance_91	37	Irrelevant
1602	guidance_91__37	guidance_91	37	Irrelevant
823	guidance_91__38	guidance_91	38	Irrelevant
2033	guidance_91__39	guidance_91	39	Irrelevant
2203	guidance_91__39	guidance_91	39	Irrelevant
2077	guidance_91__40	guidance_91	40	Irrelevant
375	guidance_91__40	guidance_91	40	Irrelevant
267	guidance_91__40	guidance_91	40	Irrelevant
2276	guidance_91__41	guidance_91	41	Relevant
5	guidance_91__41	guidance_91	41	Irrelevant
1000	guidance_91__42	guidance_91	42	Irrelevant
337	guidance_91__42	guidance_91	42	Irrelevant
1991	guidance_91__42	guidance_91	42	Irrelevant
1219	guidance_91__42	guidance_91	42	Irrelevant
589	guidance_91__43	guidance_91	43	Irrelevant
1312	guidance_91__43	guidance_91	43	Irrelevant
2044	guidance_91__44	guidance_91	44	Relevant
1196	guidance_91__44	guidance_91	44	Irrelevant
1423	guidance_91__46	guidance_91	46	Relevant
2037	guidance_91__46	guidance_91	46	Irrelevant
1051	guidance_91__46	guidance_91	46	Irrelevant
913	guidance_91__47	guidance_91	47	Relevant
1794	guidance_91__47	guidance_91	47	Irrelevant
495	guidance_91__49	guidance_91	49	Irrelevant
1236	guidance_91__50	guidance_91	50	Relevant
2289	guidance_91__50	guidance_91	50	Irrelevant
1070	guidance_91__51	guidance_91	51	Irrelevant
2559	guidance_91__51	guidance_91	51	Irrelevant
1437	guidance_91__51	guidance_91	51	Irrelevant
1438	guidance_91__51	guidance_91	51	Irrelevant
1206	guidance_91__52	guidance_91	52	Irrelevant
2400	guidance_91__52	guidance_91	52	Irrelevant
2567	guidance_91__52	guidance_91	52	Irrelevant
1924	guidance_91__53	guidance_91	53	Relevant
2329	guidance_91__54	guidance_91	54	Relevant
1791	guidance_91__55	guidance_91	55	Relevant
806	guidance_91__55	guidance_91	55	Relevant
1384	guidance_91__56	guidance_91	56	Irrelevant
1349	guidance_91__56	guidance_91	56	Irrelevant
844	guidance_91__57	guidance_91	57	Irrelevant
1655	guidance_91__58	guidance_91	58	Relevant
2253	guidance_91__58	guidance_91	58	Relevant
1897	guidance_91__58	guidance_91	58	Irrelevant
2481	guidance_91__58	guidance_91	58	Irrelevant
2	guidance_91__58	guidance_91	58	Irrelevant
836	guidance_91__59	guidance_91	59	Irrelevant
233	guidance_91__59	guidance_91	59	Irrelevant
1250	guidance_91__59	guidance_91	59	Irrelevant
2031	guidance_91__60	guidance_91	60	Relevant
344	guidance_91__60	guidance_91	60	Irrelevant
1292	guidance_91__60	guidance_91	60	Irrelevant
1772	guidance_91__61	guidance_91	61	Irrelevant
1163	guidance_91__62	guidance_91	62	Irrelevant
713	guidance_91__62	guidance_91	62	Irrelevant
1642	guidance_91__62	guidance_91	62	Irrelevant
1652	guidance_91__62	guidance_91	62	Irrelevant
1402	guidance_91__63	guidance_91	63	Irrelevant
503	guidance_91__63	guidance_91	63	Irrelevant
1103	guidance_91__63	guidance_91	63	Irrelevant
2556	guidance_91__64	guidance_91	64	Irrelevant
2552	guidance_91__64	guidance_91	64	Irrelevant
2526	guidance_91__65	guidance_91	65	Relevant
1230	guidance_91__65	guidance_91	65	Relevant
1605	guidance_91__67	guidance_91	67	Relevant
837	guidance_91__67	guidance_91	67	Irrelevant
45	guidance_91__67	guidance_91	67	Irrelevant
1476	guidance_91__68	guidance_91	68	Irrelevant
1806	guidance_91__68	guidance_91	68	Irrelevant
1749	guidance_91__69	guidance_91	69	Irrelevant
2411	guidance_91__70	guidance_91	70	Irrelevant
241	guidance_91__70	guidance_91	70	Irrelevant
1226	guidance_91__71	guidance_91	71	Irrelevant
1	guidance_91__71	guidance_91	71	Irrelevant
1276	guidance_91__71	guidance_91	71	Irrelevant
2292	guidance_91__72	guidance_91	72	Irrelevant
91	guidance_91__72	guidance_91	72	Irrelevant
145	guidance_91__73	guidance_91	73	Irrelevant
1471	guidance_91__73	guidance_91	73	Irrelevant
1722	guidance_91__73	guidance_91	73	Irrelevant
1649	guidance_91__73	guidance_91	73	Irrelevant
1493	guidance_91__73	guidance_91	73	Irrelevant
2107	guidance_91__73	guidance_91	73	Irrelevant
2307	guidance_91__74	guidance_91	74	Relevant
485	guidance_91__74	guidance_91	74	Irrelevant
2574	guidance_91__74	guidance_91	74	Irrelevant
1969	guidance_91__75	guidance_91	75	Irrelevant
2575	guidance_91__75	guidance_91	75	Irrelevant
518	guidance_91__76	guidance_91	76	Irrelevant
2084	guidance_91__77	guidance_91	77	Relevant
2182	guidance_91__77	guidance_91	77	Relevant
2379	guidance_91__77	guidance_91	77	Relevant
2395	guidance_91__77	guidance_91	77	Irrelevant
80	guidance_91__77	guidance_91	77	Irrelevant
336	guidance_91__77	guidance_91	77	Irrelevant
1805	guidance_91__77	guidance_91	77	Irrelevant
731	guidance_91__79	guidance_91	79	Relevant
2350	guidance_91__79	guidance_91	79	Irrelevant
2419	guidance_91__79	guidance_91	79	Irrelevant
2482	guidance_91__79	guidance_91	79	Irrelevant
1426	guidance_91__80	guidance_91	80	Relevant
1580	guidance_91__80	guidance_91	80	Irrelevant
1391	guidance_91__80	guidance_91	80	Irrelevant
965	guidance_91__81	guidance_91	81	Relevant
2183	guidance_91__81	guidance_91	81	Relevant
338	guidance_91__81	guidance_91	81	Irrelevant
2111	guidance_91__81	guidance_91	81	Irrelevant
2121	guidance_91__81	guidance_91	81	Irrelevant
1200	guidance_91__81	guidance_91	81	Irrelevant
80	guidance_91__82	guidance_91	82	Relevant
80	guidance_91__82	guidance_91	82	Relevant
231	guidance_91__82	guidance_91	82	Relevant
1939	guidance_91__82	guidance_91	82	Irrelevant
2308	guidance_91__82	guidance_91	82	Irrelevant
354	guidance_91__82	guidance_91	82	Irrelevant
1005	guidance_91__82	guidance_91	82	Irrelevant
152	guidance_91__82	guidance_91	82	Irrelevant
1294	guidance_91__83	guidance_91	83	Irrelevant
1030	guidance_91__83	guidance_91	83	Irrelevant
2485	guidance_91__84	guidance_91	84	Irrelevant
398	guidance_91__84	guidance_91	84	Irrelevant
1199	guidance_91__84	guidance_91	84	Irrelevant
979	guidance_91__85	guidance_91	85	Irrelevant
2554	guidance_91__85	guidance_91	85	Irrelevant
1821	guidance_91__86	guidance_91	86	Irrelevant
1939	guidance_91__87	guidance_91	87	Irrelevant
1293	guidance_91__87	guidance_91	87	Irrelevant
2157	guidance_91__88	guidance_91	88	Irrelevant
92	guidance_91__89	guidance_91	89	Irrelevant
1198	guidance_91__89	guidance_91	89	Irrelevant
2427	guidance_91__89	guidance_91	89	Irrelevant
1310	guidance_91__90	guidance_91	90	Irrelevant
463	guidance_91__91	guidance_91	91	Relevant
1721	guidance_91__91	guidance_91	91	Relevant
2046	guidance_91__91	guidance_91	91	Irrelevant
2402	guidance_91__91	guidance_91	91	Irrelevant
2135	guidance_91__92	guidance_91	92	Irrelevant
1044	guidance_91__93	guidance_91	93	Relevant
1044	guidance_91__93	guidance_91	93	Relevant
1044	guidance_91__93	guidance_91	93	Relevant
312	guidance_91__93	guidance_91	93	Irrelevant
443	guidance_91__93	guidance_91	93	Irrelevant
80	guidance_91__93	guidance_91	93	Irrelevant
2120	guidance_91__93	guidance_91	93	Irrelevant
1930	guidance_91__94	guidance_91	94	Relevant
1067	guidance_91__94	guidance_91	94	Irrelevant
2150	guidance_91__97	guidance_91	97	Relevant
1858	guidance_91__97	guidance_91	97	Irrelevant
1720	guidance_91__97	guidance_91	97	Irrelevant
2057	guidance_91__98	guidance_91	98	Irrelevant
561	guidance_91__99	guidance_91	99	Irrelevant
1777	guidance_91__99	guidance_91	99	Irrelevant
1432	guidance_91__100	guidance_91	100	Relevant
2480	guidance_91__100	guidance_91	100	Irrelevant
354	guidance_91__101	guidance_91	101	Irrelevant
148	guidance_91__102	guidance_91	102	Relevant
798	guidance_91__102	guidance_91	102	Irrelevant
1585	guidance_91__102	guidance_91	102	Irrelevant
2127	guidance_91__102	guidance_91	102	Irrelevant
259	guidance_91__103	guidance_91	103	Irrelevant
213	guidance_91__104	guidance_91	104	Relevant
213	guidance_91__104	guidance_91	104	Relevant
80	guidance_91__104	guidance_91	104	Relevant
361	guidance_91__104	guidance_91	104	Irrelevant
1013	guidance_91__105	guidance_91	105	Irrelevant
748	guidance_91__106	guidance_91	106	Relevant
2439	guidance_91__106	guidance_91	106	Irrelevant
1100	guidance_91__107	guidance_91	107	Irrelevant
261	guidance_91__107	guidance_91	107	Irrelevant
2452	guidance_91__107	guidance_91	107	Irrelevant
1854	guidance_91__108	guidance_91	108	Relevant
2011	guidance_91__108	guidance_91	108	Irrelevant
2547	guidance_91__108	guidance_91	108	Irrelevant
1750	guidance_92__1	guidance_92	1	Irrelevant
397	guidance_92__2	guidance_92	2	Irrelevant
1032	guidance_92__3	guidance_92	3	Irrelevant
1723	guidance_92__3	guidance_92	3	Irrelevant
26	guidance_92__3	guidance_92	3	Irrelevant
494	guidance_92__4	guidance_92	4	Irrelevant
2293	guidance_92__5	guidance_92	5	Irrelevant
1608	guidance_92__5	guidance_92	5	Irrelevant
2541	guidance_92__6	guidance_92	6	Irrelevant
2391	guidance_92__6	guidance_92	6	Irrelevant
2112	guidance_92__7	guidance_92	7	Irrelevant
1243	guidance_92__7	guidance_92	7	Irrelevant
1633	guidance_92__7	guidance_92	7	Irrelevant
229	guidance_92__8	guidance_92	8	Irrelevant
556	guidance_92__10	guidance_92	10	Irrelevant
1850	guidance_92__13	guidance_92	13	Irrelevant
354	guidance_92__13	guidance_92	13	Irrelevant
925	guidance_92__13	guidance_92	13	Irrelevant
2241	guidance_92__15	guidance_92	15	Irrelevant
1364	guidance_92__16	guidance_92	16	Irrelevant
259	guidance_92__16	guidance_92	16	Irrelevant
516	guidance_92__17	guidance_92	17	Irrelevant
105	guidance_92__19	guidance_92	19	Irrelevant
286	guidance_92__19	guidance_92	19	Irrelevant
294	guidance_92__20	guidance_92	20	Irrelevant
2564	guidance_92__20	guidance_92	20	Irrelevant
295	guidance_92__20	guidance_92	20	Irrelevant
2260	guidance_92__22	guidance_92	22	Irrelevant
1828	guidance_92__23	guidance_92	23	Irrelevant
1930	guidance_92__23	guidance_92	23	Irrelevant
728	guidance_92__25	guidance_92	25	Irrelevant
398	guidance_92__25	guidance_92	25	Irrelevant
2536	guidance_92__25	guidance_92	25	Irrelevant
516	guidance_92__26	guidance_92	26	Relevant
471	guidance_92__26	guidance_92	26	Irrelevant
274	guidance_92__26	guidance_92	26	Irrelevant
1044	guidance_92__26	guidance_92	26	Irrelevant
343	guidance_92__27	guidance_92	27	Irrelevant
2534	guidance_92__27	guidance_92	27	Irrelevant
1221	guidance_92__28	guidance_92	28	Irrelevant
1409	guidance_92__28	guidance_92	28	Irrelevant
2523	guidance_92__28	guidance_92	28	Irrelevant
402	guidance_92__29	guidance_92	29	Irrelevant
372	guidance_92__29	guidance_92	29	Irrelevant
80	guidance_92__30	guidance_92	30	Irrelevant
1938	guidance_92__30	guidance_92	30	Irrelevant
1161	guidance_92__30	guidance_92	30	Irrelevant
2456	guidance_92__30	guidance_92	30	Irrelevant
723	guidance_92__31	guidance_92	31	Irrelevant
2536	guidance_92__31	guidance_92	31	Irrelevant
981	guidance_92__31	guidance_92	31	Irrelevant
1281	guidance_92__32	guidance_92	32	Irrelevant
2455	guidance_92__32	guidance_92	32	Irrelevant
2442	guidance_92__32	guidance_92	32	Irrelevant
1752	guidance_92__33	guidance_92	33	Relevant
2151	guidance_92__33	guidance_92	33	Relevant
